MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_202
201802,1.8645,62,0.0,19.0,13.0,1.0,2.0,1.0,1.0,0.0,0.0,44,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,12.0,1.0,0.0,2.0,0.0,1.0,51.0,0.0,1.0,37.0,0.0,72,65,0.0,0.0,9.0,4.0,46,0.0,0.0,4.0,0.0,0.0,6.0,17.0,19.0,4.0,1.0,0.0,16.0,19.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,17.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,0.0,0.0
201803,1.86,102,0.0,3.0,13.0,3.0,0.0,0.0,10.0,2.0,0.0,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,4.0,0.0,0.0,114.0,0.0,0.0,84.0,0.0,168,133,0.0,1.0,33.0,2.0,56,0.0,0.0,2.0,0.0,0.0,22.0,16.0,8.0,0.0,0.0,0.0,17.0,31.0,1.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,9.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,17.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,2.0,4.0,0.0,0.0,0.0
201804,1.8605833333333333,106,5.0,7.0,22.0,1.0,0.0,2.0,2.0,2.0,0.0,53,2.0,0.0,3.0,5.0,8.0,3.0,0.0,0.0,5.0,1.0,1.0,6.0,0.0,3.0,48.0,2.0,0.0,47.0,4.0,113,117,0.0,0.0,27.0,4.0,55,0.0,1.0,0.0,0.0,0.0,7.0,19.0,5.0,8.0,0.0,0.0,4.0,9.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,14.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,19.0,0.0,2.0,20.0,0.0,8.0,0.0,0.0,0.0,43.0,3.0,5.0,27.0,0.0,0.0,0.0
201805,1.8611666666666664,76,1.0,21.0,18.0,9.0,4.0,0.0,7.0,0.0,0.0,56,0.0,0.0,4.0,9.0,5.0,3.0,14.0,0.0,21.0,10.0,1.0,0.0,0.0,6.0,61.0,0.0,0.0,41.0,1.0,116,110,0.0,5.0,45.0,16.0,32,0.0,0.0,0.0,0.0,0.0,26.0,21.0,8.0,4.0,0.0,0.0,16.0,4.0,1.0,20.0,0.0,2.0,9.0,6.0,0.0,9.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,21.0,0.0,4.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,16.0,12.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,1.0,24.0,0.0,4.0,13.0,0.0,0.0,0.0
201806,1.86175,65,2.0,14.0,20.0,10.0,3.0,0.0,8.0,0.0,0.0,83,0.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,38.0,7.0,0.0,2.0,0.0,1.0,32.0,0.0,0.0,17.0,0.0,75,71,0.0,10.0,30.0,8.0,80,0.0,0.0,0.0,1.0,0.0,12.0,61.0,14.0,3.0,1.0,0.0,6.0,6.0,1.0,14.0,0.0,0.0,7.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,19.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,0.0,6.0,3.0,0.0,0.0,0.0
201807,1.8623333333333332,54,0.0,12.0,106.0,3.0,3.0,0.0,1.0,0.0,0.0,46,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,1.0,26.0,2.0,77,83,0.0,0.0,29.0,5.0,36,0.0,0.0,0.0,0.0,0.0,11.0,10.0,19.0,4.0,0.0,0.0,7.0,15.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,9.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0
201808,1.8629166666666668,74,1.0,11.0,15.0,9.0,4.0,0.0,6.0,0.0,0.0,45,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,32.0,0.0,0.0,33.0,0.0,83,80,0.0,0.0,15.0,5.0,41,1.0,0.0,0.0,1.0,0.0,19.0,15.0,10.0,0.0,0.0,0.0,9.0,19.0,0.0,2.0,2.0,0.0,7.0,3.0,0.0,13.0,10.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,23.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,21.0,0.0,10.0,5.0,0.0,0.0,0.0
201809,1.8635,100,0.0,10.0,8.0,3.0,2.0,0.0,12.0,9.0,0.0,52,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,5.0,3.0,0.0,0.0,41.0,0.0,0.0,61.0,14.0,80,75,0.0,1.0,34.0,2.0,44,0.0,0.0,5.0,0.0,0.0,16.0,24.0,3.0,2.0,0.0,0.0,18.0,4.0,0.0,6.0,0.0,2.0,17.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,39.0,0.0,2.0,1.0,0.0,0.0,0.0
201810,1.864083333333333,83,3.0,19.0,13.0,2.0,1.0,0.0,4.0,0.0,0.0,58,2.0,2.0,2.0,3.0,1.0,2.0,1.0,9.0,28.0,0.0,0.0,4.0,0.0,0.0,79.0,0.0,0.0,72.0,22.0,132,129,0.0,0.0,23.0,20.0,53,1.0,0.0,0.0,0.0,0.0,31.0,17.0,9.0,0.0,1.0,0.0,13.0,19.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,18.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,26.0,0.0,1.0,5.0,1.0,0.0,0.0
201811,1.8646666666666667,147,0.0,12.0,22.0,101.0,6.0,3.0,2.0,0.0,0.0,143,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,9.0,1.0,1.0,64.0,0.0,0.0,56.0,2.0,132,122,1.0,2.0,22.0,9.0,85,2.0,0.0,0.0,0.0,0.0,30.0,18.0,10.0,0.0,0.0,0.0,3.0,10.0,1.0,3.0,0.0,0.0,13.0,2.0,0.0,30.0,36.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,21.0,33.0,0.0,23.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,5.0,4.0,0.0,0.0,0.0
201812,1.86525,109,2.0,16.0,53.0,68.0,0.0,0.0,5.0,0.0,0.0,129,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,21.0,1.0,0.0,9.0,0.0,8.0,110.0,2.0,0.0,45.0,0.0,116,106,0.0,0.0,7.0,30.0,69,0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,0.0,0.0,0.0,8.0,10.0,2.0,6.0,0.0,0.0,8.0,2.0,0.0,15.0,25.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,11.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,45.0,0.0,2.0,18.0,0.0,0.0,0.0
201901,1.8658333333333328,77,0.0,7.0,22.0,20.0,0.0,3.0,22.0,0.0,0.0,46,3.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,60.0,0.0,86,80,0.0,2.0,44.0,2.0,114,0.0,0.0,0.0,1.0,0.0,11.0,5.0,4.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,9.0,12.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,14.0,0.0,20.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,0.0,0.0
201902,1.8664166666666664,55,0.0,8.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,33,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,59.0,0.0,64,52,2.0,0.0,15.0,1.0,49,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,0.0,0.0,1.0,19.0,20.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,1.0,0.0,0.0,0.0
201903,1.867,78,0.0,10.0,13.0,3.0,2.0,0.0,3.0,2.0,0.0,57,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,129.0,0.0,0.0,82.0,2.0,155,143,1.0,0.0,32.0,11.0,67,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,7.0,1.0,0.0,8.0,23.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,13.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,22.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,64.0,0.0,2.0,21.0,0.0,0.0,0.0
201904,1.8701666666666668,90,0.0,11.0,14.0,7.0,1.0,1.0,7.0,1.0,0.0,65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,72.0,0.0,0.0,24.0,0.0,104,97,0.0,3.0,15.0,2.0,42,0.0,0.0,0.0,2.0,0.0,2.0,8.0,4.0,2.0,0.0,0.0,13.0,16.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,28.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,2.0,0.0
201905,1.8733333333333333,46,1.0,8.0,5.0,9.0,6.0,0.0,3.0,0.0,0.0,52,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,47.0,0.0,2.0,61.0,0.0,87,87,1.0,1.0,9.0,15.0,45,0.0,0.0,0.0,0.0,0.0,8.0,18.0,4.0,2.0,0.0,0.0,29.0,17.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0
201906,1.8765,55,0.0,4.0,19.0,2.0,0.0,0.0,10.0,5.0,0.0,31,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,45.0,0.0,0.0,43.0,0.0,119,115,12.0,4.0,15.0,2.0,69,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,6.0,9.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,8.0,25.0,0.0,2.0,9.0,0.0,0.0,0.0
201907,1.8796666666666664,63,0.0,4.0,11.0,6.0,5.0,2.0,19.0,2.0,0.0,42,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,31.0,0.0,0.0,87.0,0.0,100,102,0.0,0.0,28.0,10.0,38,6.0,0.0,0.0,0.0,0.0,16.0,13.0,6.0,0.0,0.0,0.0,8.0,12.0,1.0,2.0,0.0,1.0,16.0,2.0,0.0,0.0,8.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,4.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,12.0,0.0,4.0,0.0
201908,1.8828333333333331,165,3.0,36.0,22.0,5.0,0.0,0.0,24.0,17.0,1.0,56,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,19.0,0.0,0.0,1.0,47.0,0.0,0.0,57.0,10.0,189,190,1.0,0.0,27.0,18.0,72,0.0,0.0,0.0,0.0,2.0,23.0,6.0,2.0,0.0,0.0,0.0,11.0,28.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,94.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,21.0,28.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,3.0,0.0,2.0,0.0
201909,1.886,157,0.0,19.0,31.0,6.0,5.0,6.0,59.0,0.0,0.0,93,0.0,5.0,7.0,1.0,2.0,3.0,2.0,0.0,25.0,11.0,0.0,1.0,0.0,0.0,232.0,0.0,0.0,182.0,0.0,514,490,0.0,2.0,56.0,6.0,173,0.0,2.0,2.0,0.0,0.0,13.0,35.0,5.0,4.0,0.0,0.0,16.0,20.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,38.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,20.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
201910,1.8891666666666669,70,0.0,8.0,13.0,3.0,2.0,0.0,16.0,1.0,0.0,38,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,39.0,0.0,207,205,0.0,1.0,16.0,6.0,57,0.0,0.0,0.0,2.0,0.0,32.0,5.0,3.0,2.0,0.0,0.0,3.0,18.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
201911,1.8923333333333332,50,1.0,11.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,31,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,40.0,0.0,90,81,0.0,0.0,10.0,7.0,50,1.0,0.0,0.0,0.0,0.0,19.0,28.0,8.0,0.0,0.0,0.0,6.0,2.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
201912,1.8955,53,2.0,1.0,9.0,1.0,2.0,1.0,5.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,1.0,27.0,0.0,0.0,13.0,1.0,63,70,0.0,0.0,22.0,5.0,50,0.0,0.0,0.0,0.0,0.0,19.0,18.0,9.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
202001,1.8986666666666667,40,0.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,28,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,49.0,0.0,55,44,0.0,0.0,8.0,4.0,31,0.0,0.0,0.0,0.0,0.0,40.0,29.0,3.0,0.0,0.0,0.0,15.0,7.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
